"","folio","ls","ls00","pid_link"
"2559",621000,5,5,"0062100005"
"2560",621000,6,6,"0062100006"
"2561",621000,7,7,"0062100007"
"2562",622000,1,1,"0062200001"
"2563",622000,2,2,"0062200002"
"2564",622000,3,3,"0062200003"
"2565",622000,4,4,"0062200004"
"2566",623000,1,1,"0062300001"
"2567",623000,2,2,"0062300002"
"2568",623000,3,3,"0062300003"
"2569",623000,4,4,"0062300004"
"2570",624000,1,1,"0062400001"
"2571",624000,2,2,"0062400002"
"2572",624000,3,3,"0062400003"
"2573",624000,4,4,"0062400004"
"2574",624000,5,5,""
"2575",624000,6,6,""
"2576",624005,1,1,"0062400006"
"2577",624005,2,2,"0062400005"
"2578",624005,3,3,"0062400503"
"2579",625000,1,1,"0062500001"
"2580",625000,2,2,"0062500002"
"2581",626000,1,1,"0062600001"
"2582",626000,2,2,"0062600002"
"2583",626000,3,3,"0062600003"
"2584",626000,4,4,"0062600004"
"2585",627000,1,1,"0062700001"
"2586",627000,2,2,"0062700002"
"2587",627000,3,3,"0062700003"
"2588",628000,1,1,"0062800001"
"2589",628000,2,2,"0062800002"
"2590",628000,3,3,""
"2591",628000,4,4,""
"2592",628000,5,5,""
"2593",628004,1,1,"0062800004"
"2594",628004,2,2,"0062800003"
"2595",628004,3,3,"0062800005"
"2596",628004,4,4,"0062800404"
"2597",629000,1,1,"0062900001"
"2598",629000,2,2,"0062900002"
"2599",629000,3,3,"0062900003"
"2600",629000,4,4,"0062900004"
"2601",629000,5,5,"0062900005"
"2602",629000,6,6,"0062900006"
"2603",629000,7,7,"0062900007"
"2604",629000,8,8,"0062900008"
"2605",629000,9,9,"0062900009"
"2606",629000,10,10,"0062900010"
"2607",630000,1,1,"0063000001"
"2608",630000,2,2,"0063000002"
"2609",631000,1,1,"0063100001"
"2610",631000,2,2,"0063100002"
"2611",631000,3,3,""
"2612",631000,4,4,"0063100004"
"2613",631000,5,5,"0063100005"
"2614",631000,6,6,"0063100006"
"2615",631003,1,1,"0063100301"
"2616",631003,2,2,"0063100003"
"2617",632000,1,1,"0063200001"
"2618",632000,2,2,"0063200002"
"2619",632100,1,1,"0063210001"
"2620",632100,2,2,"0063210002"
"2621",633000,1,1,"0063300001"
"2622",633000,2,2,"0063300002"
"2623",633000,3,3,"0063300003"
"2624",634000,1,1,"0063400001"
"2625",635000,1,1,"0063500001"
"2626",636000,1,1,"0063600001"
"2627",636000,2,2,"0063600002"
"2628",636000,3,3,"0063600003"
"2629",637000,1,1,"0063700001"
"2630",637000,2,2,"0063700002"
"2631",637000,3,3,"0063700003"
"2632",637000,4,4,"0063700004"
"2633",638000,1,1,"0063800001"
"2634",638000,2,2,"0063800002"
"2635",638100,1,1,"0063810001"
"2636",638100,2,2,"0063810002"
"2637",638100,3,3,"0063810003"
"2638",639000,1,1,"0063900001"
"2639",639000,2,2,"0063900002"
"2640",639000,3,3,"0063900003"
"2641",639000,4,4,"0063900004"
"2642",639000,5,5,"0063900005"
"2643",640000,1,1,"0064000001"
"2644",640000,2,2,""
"2645",640000,3,3,""
"2646",640000,4,4,""
"2647",640000,5,5,""
"2648",640002,1,1,"0064000002"
"2649",640002,2,2,"0064000003"
"2650",640002,3,3,"0064000004"
"2651",640002,4,4,"0064000005"
"2652",641000,1,1,"0064100001"
"2653",641000,2,2,"0064100002"
"2654",641000,3,3,"0064100003"
"2655",641000,4,4,"0064100004"
"2656",641000,5,5,"0064100005"
"2657",642000,1,1,"0064200001"
"2658",642000,2,2,"0064200002"
"2659",642000,3,3,"0064200003"
"2660",642000,4,4,"0064200004"
"2661",642000,5,5,"0064200005"
"2662",642000,6,6,"0064200006"
"2663",644000,1,1,"0064400001"
"2664",644000,2,2,"0064400002"
"2665",644000,3,3,"0064400003"
"2666",646000,1,1,"0064600001"
"2667",646000,2,2,"0064600002"
"2668",646000,3,3,"0064600003"
"2669",646000,4,4,"0064600004"
"2670",647000,1,1,"0064700001"
"2671",647000,2,2,"0064700002"
"2672",648000,1,1,"0064800001"
"2673",648000,2,2,"0064800002"
"2674",651000,1,1,"0065100001"
"2675",651000,2,2,"0065100002"
"2676",651000,3,3,"0065100003"
"2677",651000,4,4,"0065100004"
"2678",651000,5,5,"0065100005"
"2679",654000,1,1,"0065400001"
"2680",654000,2,2,"0065400002"
"2681",654000,3,3,"0065400003"
"2682",654000,4,4,"0065400004"
"2683",667000,1,1,"0066700001"
"2684",667000,2,2,"0066700002"
"2685",667000,3,3,"0066700003"
"2686",667000,4,4,"0066700004"
"2687",667000,5,5,"0066700005"
"2688",668000,1,1,"0066800001"
"2689",668000,2,2,"0066800002"
"2690",668000,3,3,"0066800003"
"2691",668000,4,4,"0066800004"
"2692",669000,1,1,"0066900001"
"2693",669000,2,2,"0066900002"
"2694",669000,3,3,""
"2695",669000,4,4,"0066900004"
"2696",669000,5,5,"0066900005"
"2697",669000,6,6,"0066900006"
"2698",669003,1,1,"0066900003"
"2699",669003,2,2,"0066900302"
"2700",669003,3,3,"0066900303"
"2701",671000,1,1,"0067100001"
"2702",671000,2,2,"0067100002"
"2703",672000,1,1,"0067200001"
"2704",672000,2,2,"0067200002"
"2705",673000,1,1,"0067300001"
"2706",673000,2,2,"0067300002"
"2707",673000,3,3,"0067300003"
"2708",673000,4,4,"0067300004"
"2709",673000,5,5,"0067300005"
"2710",673000,6,6,"0067300006"
"2711",674000,1,1,"0067400001"
"2712",674000,2,2,"0067400002"
"2713",674000,3,3,"0067400003"
"2714",674000,4,4,"0067400004"
"2715",674000,5,5,"0067400005"
"2716",675000,1,1,"0067500001"
"2717",675000,2,2,"0067500002"
"2718",676000,1,1,"0067600001"
"2719",676000,2,2,"0067600002"
"2720",679000,1,1,"0067900001"
"2721",679000,2,2,"0067900002"
"2722",679000,3,3,"0067900003"
"2723",679000,4,4,"0067900004"
"2724",680000,1,1,""
"2725",680000,2,2,"0068000002"
"2726",680000,3,3,"0068000003"
"2727",680000,4,4,"0068000004"
"2728",680001,1,1,"0068000001"
"2729",681000,1,1,"0068100001"
"2730",681000,2,2,"0068100002"
"2731",681000,3,3,"0068100003"
"2732",682000,1,1,"0068200001"
"2733",682000,2,2,"0068200002"
"2734",682000,3,3,"0068200003"
"2735",683000,1,1,"0068300001"
"2736",683000,2,2,"0068300002"
"2737",683000,3,3,"0068300003"
"2738",684000,1,1,"0068400001"
"2739",684000,2,2,"0068400002"
"2740",685000,1,1,"0068500001"
"2741",685000,2,2,"0068500002"
"2742",685000,3,3,"0068500003"
"2743",685000,4,4,"0068500004"
"2744",686000,1,1,"0068600001"
"2745",686000,2,2,"0068600002"
"2746",686000,3,3,"0068600003"
"2747",687000,1,1,"0068700001"
"2748",687000,2,2,"0068700002"
"2749",687000,3,3,"0068700003"
"2750",687000,4,4,"0068700004"
"2751",689000,1,1,"0068900001"
"2752",689000,2,2,"0068900002"
"2753",689000,3,3,"0068900003"
"2754",689000,4,4,"0068900004"
"2755",689000,5,5,"0068900005"
"2756",689000,6,6,"0068900006"
"2757",689000,7,7,"0068900007"
"2758",690000,1,1,"0069000001"
"2759",690000,2,2,"0069000002"
"2760",690000,3,3,"0069000003"
"2761",690000,4,4,""
"2762",690000,5,5,"0069000005"
"2763",690004,1,1,"0069000401"
"2764",690004,2,2,"0069000004"
"2765",692000,1,1,"0069200001"
"2766",692000,2,2,"0069200002"
"2767",692000,3,3,"0069200003"
"2768",692000,4,4,"0069200004"
"2769",693000,1,1,"0069300001"
"2770",693000,2,2,"0069300002"
"2771",693000,3,3,"0069300003"
"2772",693000,4,4,"0069300004"
"2773",693000,5,5,"0069300005"
"2774",695000,1,1,"0069500001"
"2775",695000,2,2,"0069500002"
"2776",695000,3,3,"0069500003"
"2777",695000,4,4,"0069500004"
"2778",696000,1,1,"0069600001"
"2779",696000,2,2,"0069600002"
"2780",696000,3,3,""
"2781",696000,4,4,"0069600004"
"2782",696000,5,5,"0069600005"
"2783",696003,1,1,"0069600003"
"2784",696003,2,2,"0069600302"
"2785",696003,3,3,"0069600303"
"2786",697000,1,1,"0069700001"
"2787",697000,2,2,"0069700002"
"2788",697000,3,3,"0069700003"
"2789",697000,4,4,"0069700004"
"2790",697000,5,5,"0069700005"
"2791",697000,6,6,"0069700006"
"2792",698000,1,1,"0069800001"
"2793",698000,2,2,"0069800002"
"2794",698000,3,3,"0069800003"
"2795",699000,1,1,"0069900001"
"2796",699000,2,2,"0069900002"
"2797",699000,3,3,"0069900003"
"2798",699000,4,4,"0069900004"
"2799",7e+05,1,1,"0070000001"
"2800",7e+05,2,2,"0070000002"
"2801",702000,1,1,"0070200001"
"2802",702000,2,2,"0070200002"
"2803",702000,3,3,"0070200003"
"2804",702000,4,4,"0070200004"
"2805",703000,1,1,"0070300001"
"2806",703000,2,2,"0070300002"
"2807",703000,3,3,"0070300003"
"2808",703000,4,4,"0070300004"
"2809",704000,1,1,""
"2810",704000,2,2,"0070400002"
"2811",704000,3,3,"0070400003"
"2812",704000,4,4,"0070400004"
"2813",704000,5,5,"0070400005"
"2814",704000,6,6,"0070400006"
"2815",704000,7,7,"0070400007"
"2816",704000,8,8,"0070400008"
"2817",704001,1,1,"0070400001"
"2818",705000,1,1,"0070500001"
"2819",705000,2,2,"0070500002"
"2820",706000,1,1,"0070600001"
"2821",706000,2,2,"0070600002"
"2822",706000,3,3,"0070600003"
"2823",706000,4,4,"0070600004"
"2824",706000,5,5,"0070600005"
"2825",707000,1,1,"0070700001"
"2826",707000,2,2,"0070700002"
"2827",707000,3,3,"0070700003"
"2828",707000,4,4,"0070700004"
"2829",708000,1,1,"0070800001"
"2830",708000,2,2,"0070800002"
"2831",708000,3,3,"0070800003"
"2832",708000,4,4,"0070800004"
"2833",709000,1,1,"0070900001"
"2834",709000,2,2,"0070900002"
"2835",709000,3,3,"0070900003"
"2836",709000,4,4,"0070900004"
"2837",709000,5,5,"0070900005"
"2838",709000,6,6,"0070900006"
"2839",710000,1,1,"0071000001"
"2840",710000,2,2,"0071000002"
"2841",710000,3,3,"0071000003"
"2842",710000,4,4,"0071000004"
"2843",711000,1,1,"0071100001"
"2844",711000,2,2,"0071100002"
"2845",711000,3,3,"0071100003"
"2846",711000,4,4,"0071100004"
"2847",711000,5,5,"0071100005"
"2848",711000,6,6,"0071100006"
"2849",711000,7,7,"0071100007"
"2850",711000,8,8,"0071100008"
"2851",711000,9,9,"0071100009"
"2852",711000,10,10,"0071100010"
"2853",712000,1,1,"0071200001"
"2854",712000,2,2,"0071200002"
"2855",712000,3,3,"0071200003"
"2856",713000,1,1,"0071300001"
"2857",713000,2,2,"0071300002"
"2858",713000,3,3,"0071300003"
"2859",713000,4,4,"0071300004"
"2860",713000,5,5,""
"2861",713005,1,1,"0071300501"
"2862",713005,2,2,"0071300005"
"2863",713005,3,3,"0071300503"
"2864",714000,1,1,"0071400001"
"2865",714000,2,2,"0071400002"
"2866",714000,3,3,"0071400003"
"2867",714000,4,4,"0071400004"
"2868",714000,5,5,"0071400005"
"2869",714000,6,6,"0071400006"
"2870",715000,1,1,"0071500001"
"2871",715000,2,2,"0071500002"
"2872",715000,3,3,"0071500003"
"2873",717000,1,1,"0071700001"
"2874",717000,2,2,"0071700002"
"2875",717000,3,3,"0071700003"
"2876",719000,1,1,"0071900001"
"2877",719000,2,2,"0071900002"
"2878",719000,3,3,"0071900003"
"2879",719000,4,4,""
"2880",719000,5,5,""
"2881",719000,6,6,"0071900006"
"2882",719004,1,1,"0071900401"
"2883",719004,2,2,"0071900004"
"2884",719004,3,3,"0071900005"
"2885",721000,1,1,"0072100001"
"2886",721000,2,2,"0072100002"
"2887",721000,3,3,"0072100003"
"2888",721000,4,4,"0072100004"
"2889",722000,1,1,"0072200001"
"2890",722000,2,2,"0072200002"
"2891",722000,3,3,"0072200003"
"2892",722000,4,4,"0072200004"
"2893",722000,5,5,"0072200005"
"2894",723000,1,1,"0072300001"
"2895",723000,2,2,"0072300002"
"2896",723000,3,3,""
"2897",723000,4,4,"0072300004"
"2898",723000,5,5,""
"2899",723003,1,1,"0072300003"
"2900",723003,2,2,"0072300005"
"2901",724000,1,1,"0072400001"
"2902",724000,2,2,"0072400002"
"2903",725000,1,1,"0072500001"
"2904",725000,2,2,"0072500002"
"2905",725000,3,3,"0072500003"
"2906",725000,4,4,"0072500004"
"2907",726000,1,1,"0072600001"
"2908",726000,2,2,"0072600002"
"2909",726000,3,3,"0072600003"
"2910",728000,1,1,"0072800001"
"2911",728000,2,2,"0072800002"
"2912",728000,3,3,"0072800003"
"2913",728000,4,4,"0072800004"
"2914",728000,5,5,"0072800005"
"2915",728000,6,6,"0072800006"
"2916",729000,1,1,"0072900001"
"2917",729000,2,2,"0072900002"
"2918",731000,1,1,"0073100001"
"2919",731000,2,2,"0073100002"
"2920",733000,1,1,"0073300001"
"2921",733000,2,2,"0073300002"
"2922",733000,3,3,"0073300003"
"2923",733000,4,4,"0073300004"
"2924",733000,5,5,"0073300005"
"2925",733000,6,6,"0073300006"
"2926",734000,1,1,"0073400001"
"2927",734000,2,2,"0073400002"
"2928",734000,3,3,"0073400003"
"2929",734000,4,4,"0073400004"
"2930",736000,1,1,"0073600001"
"2931",736000,2,2,"0073600002"
"2932",736000,3,3,"0073600003"
"2933",736000,4,4,"0073600004"
"2934",738000,1,1,"0073800001"
"2935",738000,2,2,"0073800002"
"2936",739000,1,1,"0073900001"
"2937",739000,2,2,"0073900002"
"2938",741000,1,1,"0074100001"
"2939",741000,2,2,"0074100002"
"2940",741000,3,3,"0074100003"
"2941",741000,4,4,"0074100004"
"2942",741000,5,5,"0074100005"
"2943",741000,6,6,"0074100006"
"2944",741000,7,7,"0074100007"
"2945",742000,1,1,"0074200001"
"2946",742000,2,2,""
"2947",742000,3,3,"0074200003"
"2948",742000,4,4,"0074200004"
"2949",742000,5,5,"0074200005"
"2950",742000,6,6,""
"2951",742000,7,7,""
"2952",742002,1,1,"0074200002"
"2953",742002,2,2,"0074200006"
"2954",742002,3,3,"0074200007"
"2955",743000,1,1,"0074300001"
"2956",743000,2,2,"0074300002"
"2957",744000,1,1,"0074400001"
"2958",744000,2,2,"0074400002"
"2959",744000,3,3,"0074400003"
"2960",744000,4,4,"0074400004"
"2961",745000,1,1,"0074500001"
"2962",745000,2,2,"0074500002"
"2963",745000,3,3,"0074500003"
"2964",745000,4,4,"0074500004"
"2965",745000,5,5,"0074500005"
"2966",746000,1,1,"0074600001"
"2967",746000,2,2,"0074600002"
"2968",746000,3,3,"0074600003"
"2969",746000,4,4,"0074600004"
"2970",746000,5,5,"0074600005"
"2971",747000,1,1,"0074700001"
"2972",747000,2,2,"0074700002"
"2973",747000,3,3,"0074700003"
"2974",747100,1,1,"0074710001"
"2975",747100,2,2,"0074710002"
"2976",747100,3,3,"0074710003"
"2977",747100,4,4,"0074710004"
"2978",748000,1,1,"0074800001"
"2979",748000,2,2,"0074800002"
"2980",748000,3,3,"0074800003"
"2981",748000,4,4,"0074800004"
"2982",748000,5,5,"0074800005"
"2983",749000,1,1,"0074900001"
"2984",749000,2,2,"0074900002"
"2985",749000,3,3,"0074900003"
"2986",749000,4,4,"0074900004"
"2987",749000,5,5,"0074900005"
"2988",749000,6,6,"0074900006"
"2989",749000,7,7,"0074900007"
"2990",749000,8,8,"0074900008"
"2991",749000,9,9,"0074900009"
"2992",749000,10,10,"0074900010"
"2993",750000,1,1,"0075000001"
"2994",750000,2,2,"0075000002"
"2995",751000,1,1,"0075100001"
"2996",751000,2,2,"0075100002"
"2997",751000,3,3,"0075100003"
"2998",751000,4,4,"0075100004"
"2999",752000,1,1,"0075200001"
"3000",752000,2,2,"0075200002"
"3001",752000,3,3,"0075200003"
"3002",752000,4,4,"0075200004"
"3003",752000,5,5,"0075200005"
"3004",753000,1,1,"0075300001"
"3005",753000,2,2,"0075300002"
"3006",753000,3,3,"0075300003"
"3007",753000,4,4,"0075300004"
"3008",754000,1,1,"0075400001"
"3009",754000,2,2,"0075400002"
"3010",754000,3,3,"0075400003"
"3011",757000,1,1,"0075700001"
"3012",757000,2,2,"0075700002"
"3013",757000,3,3,"0075700003"
"3014",757000,4,4,"0075700004"
"3015",757000,5,5,"0075700005"
"3016",760000,1,1,"0076000001"
"3017",760000,2,2,"0076000002"
"3018",760000,3,3,"0076000003"
"3019",760000,4,4,"0076000004"
"3020",761000,1,1,"0076100001"
"3021",763000,1,1,"0076300001"
"3022",763000,2,2,"0076300002"
"3023",763000,3,3,"0076300003"
"3024",763000,4,4,"0076300004"
"3025",764000,1,1,"0076400001"
"3026",764000,2,2,"0076400002"
"3027",764000,3,3,"0076400003"
"3028",764000,4,4,"0076400004"
"3029",765000,1,1,"0076500001"
"3030",765000,2,2,"0076500002"
"3031",765000,3,3,"0076500003"
"3032",765000,4,4,"0076500004"
"3033",765000,5,5,"0076500005"
"3034",765000,6,6,"0076500006"
"3035",766000,1,1,"0076600001"
"3036",766000,2,2,"0076600002"
"3037",766000,3,3,""
"3038",766000,4,4,""
"3039",766000,5,5,"0076600005"
"3040",766003,1,1,"0076600003"
"3041",766003,2,2,"0076600302"
"3042",766003,3,3,"0076600303"
"3043",766004,1,1,"0076600401"
"3044",766004,2,2,"0076600004"
"3045",766004,3,3,"0076600403"
"3046",766004,4,4,"0076600404"
"3047",766004,5,5,"0076600405"
"3048",766004,6,6,"0076600406"
"3049",766004,7,7,"0076600407"
"3050",767000,1,1,"0076700001"
"3051",767000,2,2,"0076700002"
"3052",767000,3,3,"0076700003"
"3053",767000,4,4,"0076700004"
"3054",767000,5,5,"0076700005"
"3055",767000,6,6,"0076700006"
"3056",768000,1,1,"0076800001"
"3057",768000,2,2,"0076800002"
"3058",768000,3,3,"0076800003"
"3059",770000,1,1,"0077000001"
"3060",770000,2,2,"0077000002"
"3061",770000,3,3,"0077000003"
"3062",770000,4,4,"0077000004"
"3063",770000,5,5,"0077000005"
"3064",771000,1,1,"0077100001"
"3065",771000,2,2,"0077100002"
"3066",771000,3,3,"0077100003"
"3067",771000,4,4,"0077100004"
"3068",771000,5,5,"0077100005"
"3069",772000,1,1,"0077200001"
"3070",772000,2,2,"0077200002"
"3071",772000,3,3,"0077200003"
"3072",772000,4,4,"0077200004"
"3073",772000,5,5,"0077200005"
"3074",772000,6,6,"0077200006"
"3075",772000,7,7,"0077200007"
"3076",772000,8,8,"0077200008"
"3077",773000,1,1,"0077300001"
"3078",773000,2,2,"0077300002"
"3079",773000,3,3,"0077300003"
"3080",773000,4,4,"0077300004"
"3081",774000,1,1,"0077400001"
"3082",774000,2,2,"0077400002"
"3083",775000,1,1,"0077500001"
"3084",775000,2,2,"0077500002"
"3085",775000,3,3,"0077500003"
"3086",775000,4,4,"0077500004"
"3087",775000,5,5,"0077500005"
"3088",776000,1,1,"0077600001"
"3089",776000,2,2,"0077600002"
"3090",776000,3,3,"0077600003"
"3091",776000,4,4,"0077600004"
"3092",777000,1,1,"0077700001"
"3093",777000,2,2,"0077700002"
"3094",777000,3,3,"0077700003"
"3095",779000,1,1,"0077900001"
"3096",779000,2,2,"0077900002"
"3097",779000,3,3,"0077900003"
"3098",779000,4,4,"0077900004"
"3099",779000,5,5,"0077900005"
"3100",781000,1,1,"0078100001"
"3101",781000,2,2,"0078100002"
"3102",781000,3,3,"0078100003"
"3103",781000,4,4,"0078100004"
"3104",781000,5,5,"0078100005"
"3105",784000,1,1,"0078400001"
"3106",784100,1,1,"0078410001"
"3107",784100,2,2,"0078410002"
"3108",784100,3,3,"0078410003"
"3109",784100,4,4,"0078410004"
"3110",785000,1,1,"0078500001"
"3111",785000,2,2,"0078500002"
"3112",786000,1,1,"0078600001"
"3113",786000,2,2,"0078600002"
"3114",786000,3,3,"0078600003"
"3115",786000,4,4,"0078600004"
"3116",786000,5,5,"0078600005"
"3117",787000,1,1,"0078700001"
"3118",787000,2,2,"0078700002"
"3119",788000,1,1,"0078800001"
"3120",788000,2,2,"0078800002"
"3121",788000,3,3,"0078800003"
"3122",788000,4,4,"0078800004"
"3123",788000,5,5,"0078800005"
"3124",788000,6,6,"0078800006"
"3125",788000,7,7,"0078800007"
"3126",790000,1,1,""
"3127",790000,2,2,"0079000002"
"3128",790000,3,3,"0079000003"
"3129",790000,4,4,""
"3130",790000,5,5,"0079000005"
"3131",790000,6,6,"0079000006"
"3132",790000,7,7,"0079000007"
"3133",790001,1,1,"0079000001"
"3134",790001,2,2,"0079000004"
"3135",791000,1,1,"0079100001"
"3136",791000,2,2,"0079100002"
"3137",791000,3,3,"0079100003"
"3138",792000,1,1,"0079200001"
"3139",792000,2,2,"0079200002"
"3140",792000,3,3,"0079200003"
"3141",792000,4,4,"0079200004"
"3142",793000,1,1,"0079300001"
"3143",793000,2,2,"0079300002"
"3144",793000,3,3,"0079300003"
"3145",793000,4,4,"0079300004"
"3146",795000,1,1,"0079500001"
"3147",795000,2,2,"0079500002"
"3148",795000,3,3,"0079500003"
"3149",795000,4,4,"0079500004"
"3150",799000,1,1,"0079900001"
"3151",799000,2,2,"0079900002"
"3152",799000,3,3,"0079900003"
"3153",799000,4,4,"0079900004"
"3154",799000,5,5,"0079900005"
"3155",799000,6,6,"0079900006"
"3156",799000,7,7,"0079900007"
"3157",799000,8,8,"0079900008"
"3158",799000,9,9,"0079900009"
"3159",799000,10,10,"0079900010"
"3160",8e+05,1,1,"0080000001"
"3161",8e+05,2,2,"0080000002"
"3162",8e+05,3,3,"0080000003"
"3163",801000,1,1,"0080100001"
"3164",801000,2,2,"0080100002"
"3165",803000,1,1,"0080300001"
"3166",803000,2,2,"0080300002"
"3167",803000,3,3,"0080300003"
"3168",804000,1,1,"0080400001"
"3169",804000,2,2,"0080400002"
"3170",805000,1,1,"0080500001"
"3171",806000,1,1,"0080600001"
"3172",807000,1,1,"0080700001"
"3173",807000,2,2,"0080700002"
"3174",810000,1,1,"0081000001"
"3175",810000,2,2,"0081000002"
"3176",811000,1,1,"0081100001"
"3177",811000,2,2,"0081100002"
"3178",811000,3,3,"0081100003"
"3179",812000,1,1,"0081200001"
"3180",812000,2,2,"0081200002"
"3181",812000,3,3,""
"3182",812000,4,4,"0081200004"
"3183",812003,1,1,"0081200301"
"3184",812003,2,2,"0081200003"
"3185",812003,3,3,"0081200303"
"3186",813000,1,1,"0081300001"
"3187",813000,2,2,"0081300002"
"3188",814000,1,1,"0081400001"
"3189",814000,2,2,"0081400002"
"3190",814000,3,3,"0081400003"
"3191",815000,1,1,"0081500001"
"3192",815000,2,2,"0081500002"
"3193",815000,3,3,"0081500003"
"3194",815000,4,4,"0081500004"
"3195",819000,1,1,"0081900001"
"3196",819000,2,2,"0081900002"
"3197",820000,1,1,"0082000001"
"3198",820000,2,2,"0082000002"
"3199",820000,3,3,"0082000003"
"3200",820000,4,4,"0082000004"
"3201",821000,1,1,"0082100001"
"3202",821000,2,2,""
"3203",821002,1,1,"0082100201"
"3204",821002,2,2,"0082100002"
"3205",821002,3,3,"0082100203"
"3206",823000,1,1,"0082300001"
"3207",823000,2,2,"0082300002"
"3208",826000,1,1,"0082600001"
"3209",826000,2,2,"0082600002"
"3210",826000,3,3,"0082600003"
"3211",827000,1,1,"0082700001"
"3212",827000,2,2,"0082700002"
"3213",827000,3,3,"0082700003"
"3214",827000,4,4,"0082700004"
"3215",827000,5,5,"0082700005"
"3216",828000,1,1,"0082800001"
"3217",828000,2,2,"0082800002"
"3218",828000,3,3,"0082800003"
"3219",828100,1,1,"0082810001"
"3220",828100,2,2,"0082810002"
"3221",829000,1,1,"0082900001"
"3222",829000,2,2,"0082900002"
"3223",829000,3,3,"0082900003"
"3224",829000,4,4,"0082900004"
"3225",829000,5,5,"0082900005"
"3226",830000,1,1,"0083000001"
"3227",830000,2,2,"0083000002"
"3228",833000,1,1,"0083300001"
"3229",833000,2,2,"0083300002"
"3230",833000,3,3,"0083300003"
"3231",833000,4,4,"0083300004"
"3232",833000,5,5,"0083300005"
"3233",835000,1,1,"0083500001"
"3234",835000,2,2,"0083500002"
"3235",835000,3,3,"0083500003"
"3236",835000,4,4,"0083500004"
"3237",837000,1,1,"0083700001"
"3238",837000,2,2,"0083700002"
"3239",838000,1,1,"0083800001"
"3240",838000,2,2,"0083800002"
"3241",838000,3,3,"0083800003"
"3242",838000,4,4,"0083800004"
"3243",838000,5,5,"0083800005"
